x, true, terminal, branch, dgm, bsde
1.212121212121212821e+00,-5.517942657386558647e-01,-3.677045316754711246e-01,-5.576308369636535645e-01,-5.563316941261291504e-01,-5.571632385253906250e-01
1.373737373737373701e+00,-5.338595908117180766e-01,-3.510666256946720631e-01,-5.391958355903625488e-01,-5.375168323516845703e-01,-5.395106077194213867e-01
1.535353535353536358e+00,-5.158369570096824619e-01,-3.347829482356770026e-01,-5.206013321876525879e-01,-5.185953974723815918e-01,-5.219250321388244629e-01
1.696969696969697239e+00,-4.977730348169062680e-01,-3.188834156223318006e-01,-5.018984079360961914e-01,-4.996334016323089600e-01,-5.044516324996948242e-01
1.858585858585859896e+00,-4.797149242331849583e-01,-3.033945951403727581e-01,-4.831611514091491699e-01,-4.806962013244628906e-01,-4.871123433113098145e-01
2.020202020202020776e+00,-4.617096647122817532e-01,-2.883396143871336248e-01,-4.644696116447448730e-01,-4.618480205535888672e-01,-4.698850512504577637e-01
2.181818181818183433e+00,-4.438037464368452811e-01,-2.737381258228029357e-01,-4.459008574485778809e-01,-4.431506991386413574e-01,-4.527185559272766113e-01
2.343434343434344314e+00,-4.260426336773215916e-01,-2.596063231736039922e-01,-4.275240302085876465e-01,-4.246628880500793457e-01,-4.355665743350982666e-01
2.505050505050505194e+00,-4.084703105284139824e-01,-2.459570052636548265e-01,-4.093976616859436035e-01,-4.064393937587738037e-01,-4.184113442897796631e-01
2.666666666666667851e+00,-3.911288584849055838e-01,-2.327996820333186889e-01,-3.915705978870391846e-01,-3.885304331779479980e-01,-4.012716710567474365e-01
2.828282828282828731e+00,-3.740580741560506350e-01,-2.201407169421151777e-01,-3.740826249122619629e-01,-3.709815442562103271e-01,-3.842006325721740723e-01
2.989898989898991388e+00,-3.572951339883628785e-01,-2.079834996449543283e-01,-3.569670915603637695e-01,-3.538329303264617920e-01,-3.672694861888885498e-01
3.151515151515152269e+00,-3.408743112468609615e-01,-1.963286427518471378e-01,-3.402524292469024658e-01,-3.371194899082183838e-01,-3.505549132823944092e-01
3.313131313131314926e+00,-3.248267487776182461e-01,-1.851741966054057942e-01,-3.239634633064270020e-01,-3.208706974983215332e-01,-3.341271281242370605e-01
3.474747474747475806e+00,-3.091802893236180738e-01,-1.745158763042057859e-01,-3.081220090389251709e-01,-3.051109015941619873e-01,-3.180425763130187988e-01
3.636363636363636687e+00,-2.939593634704117942e-01,-1.643472956275718877e-01,-2.927475571632385254e-01,-2.898592352867126465e-01,-3.023443818092346191e-01
3.797979797979799343e+00,-2.791849337276292031e-01,-1.546602030425947572e-01,-2.778564095497131348e-01,-2.751299440860748291e-01,-2.870644330978393555e-01
3.959595959595960224e+00,-2.648744918636941059e-01,-1.454447155628337263e-01,-2.634621262550354004e-01,-2.609328925609588623e-01,-2.722295522689819336e-01
4.121212121212122881e+00,-2.510421054458085166e-01,-1.366895468491484689e-01,-2.495755255222320557e-01,-2.472736835479736328e-01,-2.578656375408172607e-01
4.282828282828283761e+00,-2.376985086210597342e-01,-1.283822265694726794e-01,-2.362037152051925659e-01,-2.341541796922683716e-01,-2.439997494220733643e-01
4.444444444444444642e+00,-2.248512315174570619e-01,-1.205093086438780992e-01,-2.233507633209228516e-01,-2.215730249881744385e-01,-2.306575775146484375e-01
4.606060606060607299e+00,-2.125047622418407278e-01,-1.130565665765969063e-01,-2.110179215669631958e-01,-2.095258533954620361e-01,-2.178600728511810303e-01
4.767676767676768179e+00,-2.006607352889741569e-01,-1.060091746050823014e-01,-1.992030441761016846e-01,-1.980056464672088623e-01,-2.056177407503128052e-01
4.929292929292930836e+00,-1.893181402275722625e-01,-9.935187386930721676e-02,-1.879015862941741943e-01,-1.870033740997314453e-01,-1.939295679330825806e-01
5.090909090909091717e+00,-1.784735447630030891e-01,-9.306912321772464747e-02,-1.771070212125778198e-01,-1.765081435441970825e-01,-1.827823370695114136e-01
5.252525252525254373e+00,-1.681213266577707421e-01,-8.714523461818662886e-02,-1.668104827404022217e-01,-1.665074676275253296e-01,-1.721559315919876099e-01
5.414141414141415254e+00,-1.582539094834624627e-01,-8.156449343375099525e-02,-1.570016294717788696e-01,-1.569878309965133667e-01,-1.620294600725173950e-01
5.575757575757576134e+00,-1.488619977464500921e-01,-7.631126405769805832e-02,-1.476688385009765625e-01,-1.479345262050628662e-01,-1.523870527744293213e-01
5.737373737373738791e+00,-1.399348075418468396e-01,-7.137008158363250532e-02,-1.387994587421417236e-01,-1.393323689699172974e-01,-1.432227790355682373e-01
5.898989898989899672e+00,-1.314602895174326047e-01,-6.672573032051215547e-02,-1.303801834583282471e-01,-1.311655044555664062e-01,-1.345413923263549805e-01
6.060606060606062329e+00,-1.234253415474329540e-01,-6.236331005455131304e-02,-1.223969012498855591e-01,-1.234178394079208374e-01,-1.263543665409088135e-01
6.222222222222223209e+00,-1.158160091059944885e-01,-5.826829101605957018e-02,-1.148353070020675659e-01,-1.160729974508285522e-01,-1.186725348234176636e-01
6.383838383838385866e+00,-1.086176718774796712e-01,-5.442655853511718655e-02,-1.076807603240013123e-01,-1.091146692633628845e-01,-1.115009784698486328e-01
6.545454545454546746e+00,-1.018152156353948068e-01,-5.082444837100430490e-02,-1.009182557463645935e-01,-1.025265008211135864e-01,-1.048277169466018677e-01
6.707070707070707627e+00,-9.539318885787473334e-02,-4.744877368146721563e-02,-9.453328698873519897e-02,-9.629248082637786865e-02,-9.862421452999114990e-02
6.868686868686870284e+00,-8.933594392263538575e-02,-4.428684456372289358e-02,-8.851076662540435791e-02,-9.039665758609771729e-02,-9.284426271915435791e-02
7.030303030303031164e+00,-8.362776303836610969e-02,-4.132648105350239520e-02,-8.283597230911254883e-02,-8.482353389263153076e-02,-8.742694556713104248e-02
7.191919191919193821e+00,-7.825296932503927883e-02,-3.855602041480776787e-02,-7.749443501234054565e-02,-7.955779135227203369e-02,-8.230812847614288330e-02
7.353535353535354702e+00,-7.319602365649868769e-02,-3.596431949427369990e-02,-7.247184962034225464e-02,-7.458476722240447998e-02,-7.742474228143692017e-02
7.515151515151515582e+00,-6.844160802992116377e-02,-3.354075285243329763e-02,-6.775408238172531128e-02,-6.989009678363800049e-02,-7.272441685199737549e-02
7.676767676767678239e+00,-6.397469633394409216e-02,-3.127520732171717999e-02,-6.332752853631973267e-02,-6.545977294445037842e-02,-6.816919147968292236e-02
7.838383838383839120e+00,-5.978061345623231215e-02,-2.915807357915656262e-02,-5.917893722653388977e-02,-6.128055602312088013e-02,-6.373816728591918945e-02
8.000000000000000000e+00,-5.584508370785179476e-02,-2.718023526168433790e-02,-5.529500916600227356e-02,-5.733946710824966431e-02,-5.942633748054504395e-02
