x, true, terminal, branch, dgm
-6.565656565656565746e-01,7.000228760462511524e+00,1.398900530563493305e+01,9.154402732849121094e+00,1.717037010192871094e+01
-5.555555555555553582e-01,5.184624890554212051e+00,1.224691468420917673e+01,7.388308525085449219e+00,1.576863098144531250e+01
-4.545454545454550299e-01,3.347038857850623383e+00,1.049318098103427843e+01,5.558763504028320312e+00,1.444382476806640625e+01
-3.535353535353538135e-01,1.491055936456693543e+00,8.721495612754763371e+00,3.661852598190307617e+00,1.319373321533203125e+01
-2.525252525252525970e-01,-3.772401506689373463e-01,6.928048444868832867e+00,1.698245763778686523e+00,1.201631546020507812e+01
-1.515151515151513806e-01,-2.249267231713999671e+00,5.111527791728326164e+00,-3.267773985862731934e-01,1.090966415405273438e+01
-5.050505050505016413e-02,-4.113944686012581009e+00,3.273120416538722655e+00,-2.401432514190673828e+00,9.872224807739257812e+00
5.050505050505016413e-02,-5.957693444045104592e+00,1.416511531359165410e+00,-4.508643150329589844e+00,8.902872085571289062e+00
1.515151515151513806e-01,-7.764435987438402798e+00,-4.521152028976080928e-01,-6.624523162841796875e+00,8.001023292541503906e+00
2.525252525252525970e-01,-9.515596348965612350e+00,-2.324077676465166498e+00,-8.719116210937500000e+00,7.166871547698974609e+00
3.535353535353538135e-01,-1.119010011254624359e+01,-4.188195330723450738e+00,-1.075787448883056641e+01,6.401550292968750000e+00
4.545454545454541417e-01,-1.276437441324614142e+01,-6.030789158198740729e+00,-1.270263481140136719e+01,5.707439422607421875e+00
5.555555555555553582e-01,-1.421234793727755275e+01,-7.835681702563722872e+00,-1.451326274871826172e+01,5.088545322418212891e+00
6.565656565656565746e-01,-1.550545092199904218e+01,-9.584197058637382582e+00,-1.614912796020507812e+01,4.550824165344238281e+00
7.575757575757577911e-01,-1.661261515591554527e+01,-1.125516087238509044e+01,-1.757036590576171875e+01,4.102714538574218750e+00
8.585858585858581193e-01,-1.750027397867832946e+01,-1.282490034091854270e+01,-1.873852920532226562e+01,3.755622148513793945e+00
9.595959595959593358e-01,-1.813236228108505799e+01,-1.426724421249584296e+01,-1.961701011657714844e+01,3.524497509002685547e+00
1.060606060606060552e+00,-1.847031650507971534e+01,-1.555352278652141251e+01,-2.017115020751953125e+01,3.428412675857543945e+00
1.161616161616161769e+00,-1.847307464375266051e+01,-1.665256791354602939e+01,-2.036926460266113281e+01,3.491280794143676758e+00
1.262626262626262097e+00,-1.809707624134059856e+01,-1.753071299526682836e+01,-2.018408393859863281e+01,3.742538928985595703e+00
1.363636363636363313e+00,-1.729626239322659487e+01,-1.815179298452731871e+01,-1.959354782104492188e+01,4.218275547027587891e+00
1.464646464646464530e+00,-1.602207574594005024e+01,-1.847714438531734515e+01,-1.857777023315429688e+01,4.962365627288818359e+00
1.565656565656565746e+00,-1.422346049715676486e+01,-1.846560525277310916e+01,-1.711269378662109375e+01,6.028473854064941406e+00
1.666666666666666963e+00,-1.184686239569884947e+01,-1.807351519317717958e+01,-1.516311168670654297e+01,7.482624053955078125e+00
1.767676767676767291e+00,-8.836228741534824849e+00,-1.725471536395848204e+01,-1.268160152435302734e+01,9.406239509582519531e+00
1.868686868686868507e+00,-5.133008385779484151e+00,-1.596054847369227403e+01,-9.610891342163085938e+00,1.189943885803222656e+01
1.969696969696969724e+00,-6.761517306940385552e-01,-1.413985878210018043e+01,-5.887260913848876953e+00,1.508335685729980469e+01
2.070707070707070940e+00,4.597889270313969767e+00,-1.173899210005019356e+01,-1.434243559837341309e+00,1.910046386718750000e+01
2.171717171717171269e+00,1.075516111269055841e+01,-8.701795789556683758e+00,3.847087383270263672e+00,2.411160087585449219e+01
2.272727272727272485e+00,1.786420874073558451e+01,-4.969618763780290216e+00,1.008394145965576172e+01,3.028940963745117188e+01
2.373737373737373701e+00,2.599607554760237349e+01,-4.813114870280807978e-01,1.741400718688964844e+01,3.780806732177734375e+01
