x,y
1.548811492919921875e+02,2.621330070495605469e+01
2.043878784179687500e+02,3.013785934448242188e+01
1.677442626953125000e+02,2.728246879577636719e+01
1.608745422363281250e+02,2.673163032531738281e+01
1.750231018066406250e+02,2.779311180114746094e+01
1.601799926757812500e+02,2.665942764282226562e+01
1.959289550781250000e+02,2.949192237854003906e+01
2.069665832519531250e+02,3.021998786926269531e+01
1.228423385620117188e+02,2.329330253601074219e+01
1.014520721435546875e+02,2.122100257873535156e+01
2.067908935546875000e+02,3.026913261413574219e+01
1.296547851562500000e+02,2.391485404968261719e+01
9.769497680664062500e+01,2.080516624450683594e+01
1.069475326538085938e+02,2.176237297058105469e+01
1.145101013183593750e+02,2.250908660888671875e+01
1.237962951660156250e+02,2.337063217163085938e+01
1.555151977539062500e+02,2.624239730834960938e+01
9.328965759277343750e+01,2.029715919494628906e+01
1.147570114135742188e+02,2.256766319274902344e+01
1.563975372314453125e+02,2.626243782043457031e+01
1.279040756225585938e+02,2.374613761901855469e+01
1.789104766845703125e+02,2.820014381408691406e+01
1.611856689453125000e+02,2.673620605468750000e+01
2.097010192871093750e+02,3.043776321411132812e+01
1.950505065917968750e+02,2.938260078430175781e+01
1.222333679199218750e+02,2.319382095336914062e+01
2.049689025878906250e+02,3.014486312866210938e+01
1.901243591308593750e+02,2.901441383361816406e+01
1.763233337402343750e+02,2.791881942749023438e+01
1.945733337402343750e+02,2.941161537170410156e+01
1.545179443359375000e+02,2.617600250244140625e+01
1.992169494628906250e+02,2.965284156799316406e+01
1.018785171508789062e+02,2.127664566040039062e+01
1.583615112304687500e+02,2.650069427490234375e+01
2.083724670410156250e+02,3.035363769531250000e+01
1.191098403930664062e+02,2.294826126098632812e+01
1.251288757324218750e+02,2.353000068664550781e+01
1.116433639526367188e+02,2.226777076721191406e+01
1.776515808105468750e+02,2.802892494201660156e+01
1.260522155761718750e+02,2.365735054016113281e+01
1.794632263183593750e+02,2.824017906188964844e+01
1.594845886230468750e+02,2.659845924377441406e+01
1.974614868164062500e+02,2.951280021667480469e+01
1.022839126586914062e+02,2.132389640808105469e+01
2.035236663818359375e+02,3.003904342651367188e+01
1.364712982177734375e+02,2.459291839599609375e+01
1.489962158203125000e+02,2.571076965332031250e+01
1.979333496093750000e+02,2.966708183288574219e+01
1.052542877197265625e+02,2.156655502319335938e+01
1.115517654418945312e+02,2.221400070190429688e+01
1.386766815185546875e+02,2.475119590759277344e+01
1.572742614746093750e+02,2.635231781005859375e+01
1.766040191650390625e+02,2.793709373474121094e+01
1.814372100830078125e+02,2.832335662841796875e+01
1.818469543457031250e+02,2.836587524414062500e+01
1.249497680664062500e+02,2.351469230651855469e+01
1.978518371582031250e+02,2.963432502746582031e+01
1.971536102294921875e+02,2.956120681762695312e+01
1.157422790527343750e+02,2.263970375061035156e+01
2.089636840820312500e+02,3.031622505187988281e+01
2.000148925781250000e+02,2.979784011840820312e+01
1.689358978271484375e+02,2.727334976196289062e+01
2.025895996093750000e+02,2.992249488830566406e+01
1.719117126464843750e+02,2.762589454650878906e+01
1.586563415527343750e+02,2.653240585327148438e+01
1.653197479248046875e+02,2.703302574157714844e+01
2.038648071289062500e+02,3.002709960937500000e+01
1.501046905517578125e+02,2.582274627685546875e+01
1.865778045654296875e+02,2.877153778076171875e+01
1.945549316406250000e+02,2.927629280090332031e+01
1.145979690551757812e+02,2.247327995300292969e+01
1.921878967285156250e+02,2.920605659484863281e+01
1.905368957519531250e+02,2.904470062255859375e+01
1.295053405761718750e+02,2.394657897949218750e+01
1.207297973632812500e+02,2.310503387451171875e+01
1.562609100341796875e+02,2.627850532531738281e+01
2.048563842773437500e+02,3.011320686340332031e+01
1.452895660400390625e+02,2.534525871276855469e+01
2.041430053710937500e+02,3.010035705566406250e+01
1.252682342529296875e+02,2.357492637634277344e+01
1.269826202392578125e+02,2.368297576904296875e+01
1.240612182617187500e+02,2.346967887878417969e+01
1.118621215820312500e+02,2.225310897827148438e+01
1.179967498779296875e+02,2.283069038391113281e+01
1.967570648193359375e+02,2.948824691772460938e+01
1.068526077270507812e+02,2.169702720642089844e+01
1.914743041992187500e+02,2.907557106018066406e+01
1.936192321777343750e+02,2.927319908142089844e+01
1.892567749023437500e+02,2.896937751770019531e+01
1.204517211914062500e+02,2.309530639648437500e+01
1.267965545654296875e+02,2.369126892089843750e+01
1.206187057495117188e+02,2.312961578369140625e+01
1.534533996582031250e+02,2.611679458618164062e+01
1.949538879394531250e+02,2.933109664916992188e+01
9.509400177001953125e+01,2.052841567993164062e+01
1.677628784179687500e+02,2.725191307067871094e+01
1.758236389160156250e+02,2.781031799316406250e+01
1.771626281738281250e+02,2.791278076171875000e+01
1.464337921142578125e+02,2.549186897277832031e+01
9.177190399169921875e+01,2.013408470153808594e+01
1.777954711914062500e+02,2.809813499450683594e+01
1.490513000488281250e+02,2.576452255249023438e+01
1.727844848632812500e+02,2.771227455139160156e+01
1.502503204345703125e+02,2.582316780090332031e+01
1.059920501708984375e+02,2.163636016845703125e+01
1.125573654174804688e+02,2.227330589294433594e+01
1.098499145507812500e+02,2.206291007995605469e+01
9.178234863281250000e+01,2.020002555847167969e+01
1.481276245117187500e+02,2.557005882263183594e+01
1.463992614746093750e+02,2.542814064025878906e+01
1.356334991455078125e+02,2.452000045776367188e+01
1.616749877929687500e+02,2.669058418273925781e+01
1.141664352416992188e+02,2.251232528686523438e+01
1.738046264648437500e+02,2.779613685607910156e+01
1.329362640380859375e+02,2.424773216247558594e+01
1.603717041015625000e+02,2.663652801513671875e+01
9.422637176513671875e+01,2.040154838562011719e+01
1.417686157226562500e+02,2.509666633605957031e+01
1.566580047607421875e+02,2.632054138183593750e+01
1.933750762939453125e+02,2.928363037109375000e+01
2.041335144042968750e+02,3.004873085021972656e+01
1.994909362792968750e+02,2.965120697021484375e+01
2.072902832031250000e+02,3.033555030822753906e+01
1.207552337646484375e+02,2.313175010681152344e+01
1.664499664306640625e+02,2.719998168945312500e+01
1.365261535644531250e+02,2.460245895385742188e+01
1.675446929931640625e+02,2.726433181762695312e+01
1.722053680419921875e+02,2.765775680541992188e+01
1.598835449218750000e+02,2.662305068969726562e+01
1.730285949707031250e+02,2.764415359497070312e+01
1.834644317626953125e+02,2.857513236999511719e+01
1.781320343017578125e+02,2.814043426513671875e+01
1.828932495117187500e+02,2.849080085754394531e+01
1.272041168212890625e+02,2.373044395446777344e+01
2.025840454101562500e+02,2.996464347839355469e+01
1.970220489501953125e+02,2.949478530883789062e+01
1.952254333496093750e+02,2.936294937133789062e+01
2.058860931396484375e+02,3.015439033508300781e+01
1.793472747802734375e+02,2.823560333251953125e+01
1.406662902832031250e+02,2.503712844848632812e+01
1.868662414550781250e+02,2.880057334899902344e+01
1.172725906372070312e+02,2.286470031738281250e+01
9.844136810302734375e+01,2.089836502075195312e+01
1.823691558837890625e+02,2.839137458801269531e+01
1.520452575683593750e+02,2.595034027099609375e+01
1.294732666015625000e+02,2.397899055480957031e+01
1.844380798339843750e+02,2.845898056030273438e+01
2.005398254394531250e+02,2.981002807617187500e+01
1.661991577148437500e+02,2.717728042602539062e+01
1.639924926757812500e+02,2.699501228332519531e+01
1.463861541748046875e+02,2.549935913085937500e+01
1.013175659179687500e+02,2.118967628479003906e+01
2.095038452148437500e+02,3.044594955444335938e+01
1.557161865234375000e+02,2.628016853332519531e+01
1.080510025024414062e+02,2.185600471496582031e+01
1.818735351562500000e+02,2.841027450561523438e+01
1.297996063232421875e+02,2.400153541564941406e+01
1.237718811035156250e+02,2.343218421936035156e+01
1.568653717041015625e+02,2.638218498229980469e+01
1.331543579101562500e+02,2.424934196472167969e+01
1.323934783935546875e+02,2.419100189208984375e+01
1.119831237792968750e+02,2.228549766540527344e+01
9.165751647949218750e+01,2.018738365173339844e+01
1.960875244140625000e+02,2.950197410583496094e+01
1.481826934814453125e+02,2.557122421264648438e+01
1.610740356445312500e+02,2.675717163085937500e+01
1.769365386962890625e+02,2.797395896911621094e+01
1.487882995605468750e+02,2.564414596557617188e+01
1.070797882080078125e+02,2.179179954528808594e+01
1.411313781738281250e+02,2.501548194885253906e+01
2.040384521484375000e+02,3.006344604492187500e+01
1.433796539306640625e+02,2.524686813354492188e+01
1.581748504638671875e+02,2.647219085693359375e+01
1.961788330078125000e+02,2.939992904663085938e+01
1.724795532226562500e+02,2.766040611267089844e+01
1.752975769042968750e+02,2.781901168823242188e+01
1.523459777832031250e+02,2.589017486572265625e+01
1.493545379638671875e+02,2.568382263183593750e+01
1.575476379394531250e+02,2.634212493896484375e+01
1.265737609863281250e+02,2.364239311218261719e+01
1.675582275390625000e+02,2.727676200866699219e+01
1.659800109863281250e+02,2.708963775634765625e+01
1.122360839843750000e+02,2.222507095336914062e+01
1.172964019775390625e+02,2.273982238769531250e+01
1.332314758300781250e+02,2.432364845275878906e+01
1.044902648925781250e+02,2.149858093261718750e+01
1.587300567626953125e+02,2.655058097839355469e+01
1.563012390136718750e+02,2.630382156372070312e+01
1.531891479492187500e+02,2.601946258544921875e+01
1.879918823242187500e+02,2.890807151794433594e+01
1.452189788818359375e+02,2.534933853149414062e+01
1.275492248535156250e+02,2.378817176818847656e+01
1.833997650146484375e+02,2.851212501525878906e+01
2.055853271484375000e+02,3.020853424072265625e+01
1.879913940429687500e+02,2.881498527526855469e+01
1.713164062500000000e+02,2.741100311279296875e+01
1.562539825439453125e+02,2.635137748718261719e+01
1.635397338867187500e+02,2.688881301879882812e+01
2.093122558593750000e+02,3.039808273315429688e+01
1.641556396484375000e+02,2.695928382873535156e+01
1.985364074707031250e+02,2.964716339111328125e+01
1.347916870117187500e+02,2.437939071655273438e+01
1.797104187011718750e+02,2.822327804565429688e+01
1.889174041748046875e+02,2.892450714111328125e+01
9.617320251464843750e+01,2.065718269348144531e+01
1.037427062988281250e+02,2.139973831176757812e+01
1.417952880859375000e+02,2.502568244934082031e+01
9.278356170654296875e+01,2.027024650573730469e+01
1.006003799438476562e+02,2.110809135437011719e+01
1.237584381103515625e+02,2.339727020263671875e+01
1.140935668945312500e+02,2.247393417358398438e+01
9.784635925292968750e+01,2.078578186035156250e+01
1.822509307861328125e+02,2.834103202819824219e+01
1.139126586914062500e+02,2.246537399291992188e+01
1.447003173828125000e+02,2.527365303039550781e+01
1.315813140869140625e+02,2.414818382263183594e+01
9.737251281738281250e+01,2.080064964294433594e+01
2.046162414550781250e+02,3.015814971923828125e+01
1.635689697265625000e+02,2.689970016479492188e+01
2.085250244140625000e+02,3.039383506774902344e+01
1.362073211669921875e+02,2.440544891357421875e+01
1.953487548828125000e+02,2.932052230834960938e+01
1.980632934570312500e+02,2.962838172912597656e+01
1.277819595336914062e+02,2.377468681335449219e+01
1.610094604492187500e+02,2.673050308227539062e+01
1.110894470214843750e+02,2.218638229370117188e+01
1.967306976318359375e+02,2.950103759765625000e+01
1.031482543945312500e+02,2.136613082885742188e+01
1.146334457397460938e+02,2.248263168334960938e+01
1.270841598510742188e+02,2.376923179626464844e+01
1.603006286621093750e+02,2.666063690185546875e+01
1.404003906250000000e+02,2.492114639282226562e+01
1.878223876953125000e+02,2.883653831481933594e+01
1.539278411865234375e+02,2.605136299133300781e+01
1.261079101562500000e+02,2.365921592712402344e+01
2.006617431640625000e+02,2.977754592895507812e+01
1.302129211425781250e+02,2.397746849060058594e+01
2.018846588134765625e+02,2.993010902404785156e+01
1.079051666259765625e+02,2.186209106445312500e+01
2.090855407714843750e+02,3.046040916442871094e+01
1.456135864257812500e+02,2.538398170471191406e+01
1.536745605468750000e+02,2.611469841003417969e+01
2.058647308349609375e+02,3.017356300354003906e+01
9.619071197509765625e+01,2.064543342590332031e+01
1.750437011718750000e+02,2.788461875915527344e+01
1.090483856201171875e+02,2.199520683288574219e+01
9.218131256103515625e+01,2.019678878784179688e+01
1.063391723632812500e+02,2.169058036804199219e+01
1.014575958251953125e+02,2.120504951477050781e+01
2.072612915039062500e+02,3.027814102172851562e+01
1.515220947265625000e+02,2.588261795043945312e+01
1.505062713623046875e+02,2.577515220642089844e+01
1.182046051025390625e+02,2.288240814208984375e+01
1.448979187011718750e+02,2.537069129943847656e+01
1.590238952636718750e+02,2.653255081176757812e+01
1.401767272949218750e+02,2.488543510437011719e+01
1.666983489990234375e+02,2.717372131347656250e+01
1.849926757812500000e+02,2.864322471618652344e+01
1.403612670898437500e+02,2.490623092651367188e+01
1.157073059082031250e+02,2.263882827758789062e+01
1.491065368652343750e+02,2.573804092407226562e+01
1.708343963623046875e+02,2.748476600646972656e+01
1.395216369628906250e+02,2.487806892395019531e+01
2.023298339843750000e+02,2.996184349060058594e+01
1.512174072265625000e+02,2.588808441162109375e+01
1.192941589355468750e+02,2.301405143737792969e+01
1.271880645751953125e+02,2.374183464050292969e+01
1.659920654296875000e+02,2.710994148254394531e+01
9.865151214599609375e+01,2.092766952514648438e+01
2.035003356933593750e+02,3.000086212158203125e+01
1.879273376464843750e+02,2.890130615234375000e+01
2.018820495605468750e+02,2.990002441406250000e+01
1.630381774902343750e+02,2.689397239685058594e+01
1.091070709228515625e+02,2.202980232238769531e+01
1.103717117309570312e+02,2.212256240844726562e+01
1.956165924072265625e+02,2.947693824768066406e+01
1.657563629150390625e+02,2.705549621582031250e+01
1.706992034912109375e+02,2.748981285095214844e+01
1.914255676269531250e+02,2.914879417419433594e+01
1.649423828125000000e+02,2.701681518554687500e+01
1.264344100952148438e+02,2.371134376525878906e+01
2.083362426757812500e+02,3.033210563659667969e+01
1.654075622558593750e+02,2.709881019592285156e+01
1.078417587280273438e+02,2.186484336853027344e+01
1.673277587890625000e+02,2.726643943786621094e+01
1.298790435791015625e+02,2.401314735412597656e+01
2.096441345214843750e+02,3.050677490234375000e+01
9.668043518066406250e+01,2.065799331665039062e+01
2.007918090820312500e+02,2.980503463745117188e+01
1.101902008056640625e+02,2.211682510375976562e+01
1.386411132812500000e+02,2.481342887878417969e+01
1.679843139648437500e+02,2.730498695373535156e+01
1.443402252197265625e+02,2.527359008789062500e+01
1.426191253662109375e+02,2.514110374450683594e+01
1.572396240234375000e+02,2.639068794250488281e+01
1.341470947265625000e+02,2.434584999084472656e+01
1.249288177490234375e+02,2.353428840637207031e+01
1.770337219238281250e+02,2.800651550292968750e+01
1.239429473876953125e+02,2.339678764343261719e+01
1.710343017578125000e+02,2.756352233886718750e+01
1.262271118164062500e+02,2.360256958007812500e+01
1.378385925292968750e+02,2.464916229248046875e+01
1.999992218017578125e+02,2.968215560913085938e+01
9.824627685546875000e+01,2.088236045837402344e+01
1.679220733642578125e+02,2.725759124755859375e+01
1.619877319335937500e+02,2.674703979492187500e+01
1.888244934082031250e+02,2.892161560058593750e+01
1.233760986328125000e+02,2.336283111572265625e+01
1.841743774414062500e+02,2.859982872009277344e+01
1.154274444580078125e+02,2.261020088195800781e+01
2.096361389160156250e+02,3.049595069885253906e+01
1.813343200683593750e+02,2.839062500000000000e+01
1.244855499267578125e+02,2.349641609191894531e+01
1.105334320068359375e+02,2.209838676452636719e+01
2.001702270507812500e+02,2.980648803710937500e+01
1.810643615722656250e+02,2.835848999023437500e+01
1.490213012695312500e+02,2.570606613159179688e+01
1.073348846435546875e+02,2.182577896118164062e+01
1.395332489013671875e+02,2.482715988159179688e+01
1.559195098876953125e+02,2.626659774780273438e+01
9.353548431396484375e+01,2.035189056396484375e+01
1.378368988037109375e+02,2.473319053649902344e+01
1.183570861816406250e+02,2.289260864257812500e+01
1.569950866699218750e+02,2.637856864929199219e+01
9.025351715087890625e+01,1.996659469604492188e+01
1.670423583984375000e+02,2.726046943664550781e+01
1.161718902587890625e+02,2.271034622192382812e+01
1.083823547363281250e+02,2.190212821960449219e+01
9.238007354736328125e+01,2.025855064392089844e+01
1.056356048583984375e+02,2.160869598388671875e+01
1.923521881103515625e+02,2.912435340881347656e+01
1.689007568359375000e+02,2.736146163940429688e+01
1.619520874023437500e+02,2.679572486877441406e+01
1.564350585937500000e+02,2.624901580810546875e+01
1.487318725585937500e+02,2.563000106811523438e+01
1.104992599487304688e+02,2.208615493774414062e+01
1.671295471191406250e+02,2.721473121643066406e+01
1.095055923461914062e+02,2.200022888183593750e+01
1.495424499511718750e+02,2.574979782104492188e+01
1.654016418457031250e+02,2.705921936035156250e+01
1.881964874267578125e+02,2.892040061950683594e+01
1.530722198486328125e+02,2.597766304016113281e+01
1.492142028808593750e+02,2.571484756469726562e+01
1.282426757812500000e+02,2.386017036437988281e+01
1.303760528564453125e+02,2.401143074035644531e+01
1.106870422363281250e+02,2.215822601318359375e+01
1.684071502685546875e+02,2.733730697631835938e+01
1.280830688476562500e+02,2.374579429626464844e+01
9.335226440429687500e+01,2.034210014343261719e+01
1.856146545410156250e+02,2.868396186828613281e+01
1.068934555053710938e+02,2.174893188476562500e+01
9.200736999511718750e+01,2.023127174377441406e+01
1.431422576904296875e+02,2.518917846679687500e+01
1.049590911865234375e+02,2.150579833984375000e+01
1.460584411621093750e+02,2.538771820068359375e+01
1.528924407958984375e+02,2.603879928588867188e+01
1.088700637817382812e+02,2.197915649414062500e+01
1.076431198120117188e+02,2.183670616149902344e+01
1.834473571777343750e+02,2.846912574768066406e+01
1.885426330566406250e+02,2.886199951171875000e+01
1.924039916992187500e+02,2.917674446105957031e+01
1.538573760986328125e+02,2.610867881774902344e+01
1.690526275634765625e+02,2.739196014404296875e+01
1.699960632324218750e+02,2.750751304626464844e+01
1.822844848632812500e+02,2.844260025024414062e+01
1.895274047851562500e+02,2.900095558166503906e+01
1.083322982788085938e+02,2.190291213989257812e+01
1.536237030029296875e+02,2.601403808593750000e+01
1.557071685791015625e+02,2.630043029785156250e+01
1.912983703613281250e+02,2.917577171325683594e+01
1.206577758789062500e+02,2.311884117126464844e+01
1.815173950195312500e+02,2.830908775329589844e+01
1.690329589843750000e+02,2.736900711059570312e+01
1.383349914550781250e+02,2.468073844909667969e+01
1.291117095947265625e+02,2.388646316528320312e+01
1.083759765625000000e+02,2.193214607238769531e+01
9.357643890380859375e+01,2.035282897949218750e+01
1.706930847167968750e+02,2.750529289245605469e+01
1.199354858398437500e+02,2.306428909301757812e+01
1.473001251220703125e+02,2.551396179199218750e+01
1.074217605590820312e+02,2.180542182922363281e+01
9.952646636962890625e+01,2.101399993896484375e+01
9.693480682373046875e+01,2.074318885803222656e+01
1.838684997558593750e+02,2.852774047851562500e+01
1.643535766601562500e+02,2.692123794555664062e+01
2.034715576171875000e+02,3.007946205139160156e+01
1.214903564453125000e+02,2.315360641479492188e+01
9.960093688964843750e+01,2.101836395263671875e+01
1.827282104492187500e+02,2.847951316833496094e+01
9.956776428222656250e+01,2.102579689025878906e+01
1.274253463745117188e+02,2.377685546875000000e+01
1.248981475830078125e+02,2.345263290405273438e+01
1.263849487304687500e+02,2.369491386413574219e+01
1.344181671142578125e+02,2.443353843688964844e+01
1.664001464843750000e+02,2.708622169494628906e+01
1.279579849243164062e+02,2.384276199340820312e+01
2.053725433349609375e+02,3.010699081420898438e+01
1.035651931762695312e+02,2.144592094421386719e+01
9.205819702148437500e+01,2.020993041992187500e+01
1.495660247802734375e+02,2.572196197509765625e+01
1.280595245361328125e+02,2.377573394775390625e+01
2.055002136230468750e+02,3.017708778381347656e+01
1.106535797119140625e+02,2.210510253906250000e+01
1.924459228515625000e+02,2.924133682250976562e+01
1.385585632324218750e+02,2.479360961914062500e+01
9.285192108154296875e+01,2.028772735595703125e+01
9.897650146484375000e+01,2.094871139526367188e+01
1.406656799316406250e+02,2.496357154846191406e+01
2.014660339355468750e+02,2.992135047912597656e+01
1.376132202148437500e+02,2.471349143981933594e+01
1.882738647460937500e+02,2.891166305541992188e+01
1.700009460449218750e+02,2.749952125549316406e+01
1.561668090820312500e+02,2.625573348999023438e+01
1.492992858886718750e+02,2.568954086303710938e+01
1.546088562011718750e+02,2.615484237670898438e+01
1.308756713867187500e+02,2.407793426513671875e+01
1.323714447021484375e+02,2.426857376098632812e+01
1.656531372070312500e+02,2.709867477416992188e+01
